EFNA3-FLT4	0.19883655	0.5331415	0.07690634	0.09724361	0.7361913	0.09088608	0.04398462	0.07263992	0.22236818	0.023369811	0.0438656	0.27207625	0.029871173	0.010927901	0.15057302	0.3989228	0.05367694	0.07572123	0.54820144	0.061750017	0.02905994	0.28712612	0.73394275	0.11205206	0.1469439	0.99433434	0.12479527	0.067119844	0.06278417	0.17314264	0.022198051	0.03448972	0.22352976	0.024343148	0.010643855	0.10161294	0.26680815	0.03539861	0.06291082	0.36374068	0.039120987	0.021563515	0.107852414	0.30690652	0.039341517	0.058479704	0.40104502	0.04773633	0.021425232	
XCL1-CCR4	0.36878753	0.27992243	0.28870922	0.24586546	0.33556342	0.30382568	0.17044836	0.031625092	0.022291161	0.015368342	0.018805146	0.027985305	0.026897773	0.0067299902	0.6654314	0.52662504	0.46708408	0.44204828	0.5931376	0.49948093	0.26377988	0.1597924	0.10922874	0.12789646	0.10530734	0.1356236	0.12004562	0.07492144	0.046570122	0.03447418	0.028333232	0.027382001	0.03964673	0.030759066	0.010765314	0.32268083	0.23592481	0.23225614	0.22007796	0.28370875	0.2633382	0.13609412	0.9987935	0.7728183	0.721648	0.68099344	0.9022914	0.77982664	0.40267065	
IL15-PRLR	0.42598704	0.26673222	0.22553736	0.25933236	0.26768333	0.2149829	0.10515951	0.67402065	0.45739236	0.29955465	0.42110786	0.43253645	0.3146836	0.11605853	0.33848083	0.21485984	0.16368972	0.20646028	0.20931327	0.16085567	0.08311219	0.41775635	0.24651083	0.20856705	0.25299552	0.24598455	0.20895849	0.109885156	0.99711204	0.60849905	0.44997427	0.62602997	0.59659624	0.48286703	0.19375655	0.38028634	0.23436159	0.18216652	0.23831724	0.23191184	0.18679363	0.09054846	0.50094414	0.32020485	0.2611732	0.3136935	0.31453937	0.2542944	0.109738156	
IL12A-IL6ST	0.87967646	0.8519119	0.85122395	0.9366187	0.9947406	0.7818912	0.23042843	0.04143876	0.038192622	0.029311359	0.04642982	0.043371618	0.033738896	0.0018385053	0.28939188	0.2919711	0.2536684	0.31062472	0.31999135	0.2391471	0.062727235	0.13303302	0.123834	0.12995282	0.14462806	0.14873178	0.11662707	0.0320433	0.09319517	0.114519924	0.122690916	0.113022685	0.13721225	0.047330417	-0.0	0.21357477	0.17436352	0.21320455	0.22820592	0.21553577	0.21345887	0.058735915	0.58005595	0.5718843	0.51954603	0.6359829	0.65625966	0.49710384	0.12498641	
VEGFB-FGFR2	0.41443008	0.23177204	0.2414191	0.28412995	0.2092115	0.23130131	0.16909212	0.75303054	0.45538244	0.38761243	0.5299052	0.41191483	0.4017887	0.21727422	0.5084309	0.29404205	0.3060277	0.34855205	0.26739946	0.30686685	0.1986669	0.5616143	0.28815514	0.32945502	0.38375703	0.265626	0.31616473	0.21777111	0.9974458	0.4780881	0.5098016	0.7053679	0.43117517	0.52929354	0.27719444	0.6382927	0.35071242	0.35548717	0.45074442	0.31025487	0.35452092	0.23314872	0.2779985	0.18005839	0.19044524	0.20476103	0.17934868	0.18643619	0.14387983	
FGF21-NTRK1	0.056217328	0.4549296	0.022522062	0.048099548	0.27282047	0.02721367	0.0063105226	0.048611782	0.27985454	0.0135362	0.033999003	0.16866484	0.019175991	0.0071911663	0.11676726	0.40766472	0.04020121	0.07210888	0.25638658	0.04228867	0.014919281	0.15899326	0.80792046	0.06403919	0.10881459	0.5242131	0.066920966	0.037920587	0.032438144	0.22470224	0.010258973	0.027962387	0.1327834	0.011413097	-0.0	0.18762508	0.99351263	0.07117951	0.13312525	0.64575195	0.08422373	0.044512838	0.101032525	0.5512877	0.03501402	0.07124899	0.37017933	0.043137	0.018862933	
TGFA-ERBB3	0.41629675	0.14161706	0.2873503	0.29058027	0.194117	0.18890144	0.09856272	0.76677966	0.38983017	0.3025381	0.5386661	0.29985625	0.30121806	0.12033568	0.1577172	0.070099935	0.03991299	0.083017506	0.055208743	0.027885541	0.008550644	0.2830503	0.08413143	0.12929285	0.1946931	0.09228146	0.12486665	0.06752282	0.6263008	0.214289	0.24931242	0.44166365	0.1565245	0.26164094	0.10881543	0.5848787	0.20412873	0.2775126	0.4117215	0.18248104	0.25739056	0.12177728	0.9870564	0.47451666	0.46879706	0.70051575	0.46973035	0.43554494	0.2026	
GHRL-GABBR1	0.2262762	0.113814875	0.068395264	0.03677927	0.07627448	0.03576289	0.01365383	0.27129152	0.15793505	0.058237083	0.057595477	0.10035049	0.036757722	-0.0	0.36803812	0.20613673	0.10613516	0.10040555	0.14168449	0.08762095	0.03259881	0.3243479	0.16236761	0.10932768	0.079518855	0.11242925	0.07193492	0.03894397	0.99360776	0.5620487	0.3248499	0.31715894	0.41366848	0.2764055	0.13998473	0.41051313	0.22335829	0.12863451	0.11709413	0.15797296	0.106581524	0.0493142	0.2549641	0.1368731	0.06839571	0.05618625	0.09043453	0.047461078	0.012105465	
CCL4-XCR1	0.3284019	0.30573088	0.25683928	0.21053734	0.30922902	0.22325002	0.13153133	0.14618808	0.14983228	0.10328694	0.102277115	0.1434465	0.09453753	0.059610367	0.99811244	0.94122493	0.6969842	0.6453488	0.92337275	0.60916686	0.3399222	0.2862053	0.25222933	0.22385399	0.1852491	0.25321287	0.17775413	0.13205679	0.14403082	0.13605177	0.10074635	0.10390632	0.13039339	0.104199484	0.06740363	0.7425171	0.6818466	0.54867566	0.4933601	0.677564	0.46829504	0.2781185	0.96972525	0.92430973	0.6998446	0.6447653	0.91147697	0.5980023	0.32720196	
VEGFA-FGFR2	0.093922235	0.028310142	0.04798463	0.06539822	0.040150598	0.03510312	-0.0	0.9396745	0.48077154	0.39411473	0.66150606	0.4202049	0.4355216	0.12724212	0.01977551	0.014278382	0.0049512386	0.010130569	0.012666091	0.002290517	-0.0	0.051002048	0.02371762	0.027857266	0.034706414	0.030897781	0.027734175	-0.0	0.99723864	0.37812078	0.43591595	0.70512235	0.3206496	0.48554254	0.14784479	0.026426993	0.016450077	0.0043231547	0.019877926	0.014474094	0.007298261	-0.0	0.1356803	0.058892474	0.058639176	0.096248694	0.08259979	0.06831344	0.004484609	
FGF9-NGFR	0.1158649	0.33934587	0.044428796	0.07973072	0.43124563	0.054475367	0.028874643	0.020107433	0.060685776	0.0056380928	0.015629336	0.07457092	0.005762309	0.0030917227	0.27291876	0.76959157	0.095607266	0.18764213	0.9934403	0.11885027	0.05844801	0.06060972	0.15400715	0.02101434	0.041541748	0.21321082	0.022386089	0.016427368	0.030896738	0.07767166	0.008262783	0.022769481	0.106451765	0.011936739	0.005900115	0.18324997	0.51214707	0.0646263	0.12896973	0.6542131	0.08232802	0.042342544	0.20724747	0.5583763	0.078807645	0.14763725	0.7720659	0.09299631	0.04571175	
FGF9-FGFR3	0.29666027	0.4180018	0.12310618	0.16338545	0.27662325	0.11763071	0.05978798	0.053870507	0.07928916	0.023375578	0.03509251	0.052000828	0.023513906	-0.0	0.6983954	0.99439883	0.31021544	0.35801408	0.63723654	0.2958138	0.13626257	0.1538251	0.20837773	0.07679038	0.087438665	0.13233444	0.06519729	0.042696342	0.07686182	0.10566939	0.034124576	0.056609936	0.06832736	0.033471823	0.016962767	0.4663766	0.64634824	0.21636929	0.24343204	0.41905507	0.2069729	0.103195876	0.53333426	0.76897454	0.23368385	0.26310644	0.49287957	0.22042975	0.100787185	
CCL21-CCR3	0.23947509	0.23738793	0.19832867	0.18386668	0.22956064	0.17465258	0.13792458	0.42926854	0.4329214	0.29639444	0.29603705	0.4033273	0.24298361	0.15234807	0.16460058	0.16146106	0.15105297	0.15444621	0.15040034	0.14468011	0.121696614	0.17868188	0.20004071	0.1713666	0.16393189	0.19630715	0.15599869	0.13827828	0.99776244	0.90713644	0.66176856	0.6657853	0.8643056	0.59044963	0.33317745	0.15952304	0.16810387	0.14444512	0.15387838	0.15972722	0.14114049	0.12555623	0.18657953	0.20500366	0.16284817	0.15899485	0.20339662	0.14952147	0.123139836	
CSF2-IL13RA2	0.40671653	0.24901262	0.20338373	0.18555279	0.25525212	0.17187779	0.065849185	0.04376968	0.029947296	0.0061963648	0.020147517	0.034013294	0.0063918084	-0.0	0.3564155	0.21275972	0.12217644	0.14280207	0.21981408	0.12944023	0.04243934	0.40344113	0.22169247	0.18527985	0.1874963	0.23655473	0.16345808	0.07837122	0.055896975	0.03660412	0.024580501	0.033152893	0.03697721	0.017050326	-0.0	0.5172979	0.29305136	0.22747949	0.23565423	0.3150518	0.19994414	0.08670293	0.9952669	0.61567664	0.43141767	0.47000822	0.62365663	0.41910514	0.16685724	
FGF23-FGFR2	0.7781836	0.39196545	0.46829966	0.7915845	0.31590325	0.46262473	0.2592944	0.13830245	0.12379241	0.10449747	0.15167382	0.12564997	0.10836445	0.08337661	0.34065124	0.18775913	0.2026205	0.3838522	0.1717773	0.21637946	0.138029	0.986488	0.45362025	0.59373486	0.9948236	0.3944264	0.58425653	0.32329214	0.18598981	0.13682471	0.13412848	0.19252896	0.13826002	0.1318695	0.0917751	0.67002225	0.3158171	0.39613718	0.70065725	0.27804703	0.42125466	0.22270203	0.35702455	0.21364552	0.23483193	0.37271833	0.19767687	0.24702626	0.13097239	
PRL-IL6R	0.2684495	0.30941328	0.17748387	0.17778039	0.29154682	0.17516452	0.07501088	0.094156906	0.108833835	0.08079721	0.08863859	0.10349314	0.09302546	0.055700645	0.8625766	0.9971858	0.49284974	0.56991386	0.9138521	0.5148988	0.18896326	0.86519814	0.93196046	0.55017984	0.56798273	0.871233	0.5361822	0.2155261	0.13258702	0.15431678	0.09596875	0.11483368	0.15090942	0.11143413	0.059241593	0.47711918	0.51656413	0.3005012	0.31425142	0.4867031	0.3223963	0.11930701	0.25502816	0.2938044	0.15209465	0.18667707	0.28683406	0.16527419	0.07482049	
PDGFC-EGFR	0.013907507	0.018488944	0.003443569	0.002251789	0.033132628	-0.0	0.0062321275	0.48636246	0.796419	0.27108043	0.27990127	0.99588954	0.31385732	0.28487545	0.0286351	0.051600687	0.014593303	0.016945586	0.050956614	0.010643333	0.019132495	0.012020245	0.02107893	0.0031435192	0.0052198917	0.028584152	-0.0	0.001869753	0.35763568	0.60872996	0.24314204	0.21628903	0.83023655	0.22714093	0.2862599	0.01179488	0.024000674	-0.0	0.003951654	0.02094926	-0.0	0.0030541718	0.068286344	0.13463484	0.046729118	0.03428498	0.14619029	0.039117277	0.055181786	
PDGFB-IFNAR1	0.116560444	0.2068565	0.044385135	0.046748012	0.17245892	0.058826745	0.042106867	0.46055314	0.8159516	0.17702936	0.24153298	0.6539706	0.2275087	0.13707232	0.115226075	0.2104703	0.03968458	0.04769729	0.17074515	0.047842085	0.03163162	0.2369522	0.3719619	0.117745444	0.11152263	0.31271583	0.11719452	0.1073776	0.6340271	0.9974233	0.2797535	0.34152132	0.8336725	0.34085217	0.22749409	0.053881302	0.09731625	0.005404204	0.012000039	0.07361296	0.014818236	0.0058166236	0.06937453	0.1394517	0.019028172	0.022016197	0.1110522	0.022357926	0.010930091	
IL10-IL12RB1	0.19145791	0.18852764	0.18262778	0.189336	0.17740834	0.17453389	0.16046295	0.9982598	0.76615226	0.7783611	0.86984134	0.7066144	0.74869823	0.52094305	0.18552864	0.18669838	0.19056046	0.18474157	0.17815933	0.17945525	0.17072254	0.1881203	0.19108859	0.18027341	0.19021851	0.18218088	0.17604822	0.16930819	0.4525155	0.33188543	0.393419	0.39353126	0.3018725	0.36113533	0.29842117	0.18812811	0.19193645	0.1799599	0.18502662	0.17955153	0.17447132	0.16529125	0.21663687	0.19213119	0.20134214	0.20296112	0.18349487	0.18901941	0.17387107	
CCL13-CXCR2	0.08000139	0.09298816	0.06893224	0.0747215	0.08159571	0.06464933	0.046296053	0.98628366	0.9980054	0.59921426	0.6546799	0.9164418	0.6225683	0.36884087	0.0808748	0.08566551	0.07886932	0.07809907	0.079055704	0.07401884	0.06179648	0.085768014	0.09457087	0.0740294	0.083063565	0.08837769	0.071501076	0.062371917	0.3666118	0.333228	0.24351467	0.24376038	0.31740203	0.24383777	0.15434337	0.085442275	0.09746591	0.072097376	0.07653792	0.085019	0.0700543	0.05685427	0.11495003	0.10925258	0.08270174	0.08088421	0.10348885	0.07881605	0.057121232	
PDGFD-INSR	0.030031592	0.26809964	0.010088474	0.017526358	0.23065017	0.010071188	0.0073788464	0.0030278862	0.0322889	0.00017569959	0.001160711	0.02531743	-0.0	-0.0	0.08120619	0.7362112	0.022782892	0.048207425	0.6144985	0.030642003	0.018952549	0.006837219	0.07870256	7.8737736e-05	0.004649788	0.06672084	0.0043312013	0.002155751	0.002968818	0.033791885	0.0007109642	0.0020631552	0.029761247	-0.0	-0.0	0.018524632	0.21846072	0.0066348314	0.013806313	0.17502701	0.00609684	0.0061960816	0.10648049	0.9946879	0.031505935	0.0665562	0.8339461	0.049470134	0.025491543	
PDGFC-KDR	0.0016980171	0.027996585	-0.0	-0.0	0.01075986	-0.0	0.0014997274	0.24824795	0.9946039	0.10881272	0.12446356	0.5733745	0.11190729	0.06929363	0.013107851	0.04932712	0.0009331405	0.006584823	0.029124245	0.0011589825	0.0044573247	0.0025103092	0.02219446	-0.0	0.0048256963	0.0031306148	-0.0	-0.0	0.221448	0.79935133	0.093393065	0.114969164	0.47736666	0.09437339	0.06955142	0.007753566	0.020574443	-0.0	-0.0	0.0053285807	-0.0	-0.0	0.037850127	0.14096522	0.009408221	0.01134263	0.08433536	0.0049527287	0.012966782	
CXCL11-CCR10	0.039143898	0.036980927	0.024502076	0.02788353	0.036104657	0.03177902	0.018056631	0.993827	0.9978819	0.581434	0.6551987	0.91667473	0.695894	0.31141394	0.033197	0.034742102	0.026554205	0.030028336	0.028657548	0.03304843	0.021769062	0.04241173	0.04503955	0.02348864	0.0343517	0.038761184	0.037263334	0.025987267	0.45418695	0.40927485	0.2587341	0.30009633	0.3905898	0.33792895	0.15981938	0.032906517	0.03775776	0.02307614	0.027062371	0.030599192	0.025927588	0.019223064	0.062204838	0.057836562	0.03707827	0.037724666	0.051940963	0.04605466	0.021114707	
PDGFD-INSRR	0.27413183	0.09888843	0.11965799	0.15268661	0.09376359	0.1490281	0.034550875	0.030780211	0.021447867	0.013672218	0.016351804	0.014703169	0.014226511	-0.0	0.7410853	0.3567952	0.40118167	0.45641372	0.3492731	0.3701562	0.18042177	0.0792786	0.047045752	0.04122758	0.08427127	0.06436463	0.042207643	0.031620488	0.037106752	0.020462617	0.0005221367	0.018276408	0.017129332	0.01830478	-0.0	0.23654096	0.09653148	0.12343405	0.12957972	0.10649115	0.115145266	0.04443103	0.99429643	0.44880864	0.5195066	0.5346848	0.4012575	0.5163548	0.21269728	
CCL28-CCR10	0.34316486	0.31773946	0.23837052	0.22014296	0.31136703	0.27611107	0.15690216	0.070315816	0.07295914	0.037374392	0.04500211	0.064548835	0.049766563	0.025097497	0.60420257	0.5653399	0.378162	0.3874034	0.5365344	0.44659734	0.23885718	0.88241136	0.7702011	0.60225606	0.56332004	0.7452166	0.6775453	0.41374937	0.13607877	0.12239837	0.087738864	0.09001057	0.116275206	0.10154213	0.04734029	0.99834585	0.90929055	0.668821	0.6595216	0.8748243	0.7758651	0.4153915	0.59760064	0.5655519	0.3928803	0.39487794	0.53925747	0.46179712	0.23993325	
LAMC1-ITGA3	0.6637119	0.6738008	0.33545536	0.99268687	0.34331483	0.34054896	0.3708611	0.225489	0.2498929	0.087308496	0.34575665	0.116605714	0.10297686	0.08653292	0.077454194	0.11163314	0.02893307	0.1207717	0.047627285	0.03569527	0.034737013	0.1603637	0.24798015	0.07589173	0.2755069	0.08672786	0.08517307	0.08180749	0.44001868	0.4383746	0.18854961	0.6803944	0.21337676	0.20979074	0.18982479	0.08060076	0.119336225	0.039977558	0.16949126	0.05493915	0.05815483	0.047662333	0.059108377	0.07453303	0.024865031	0.092301354	0.030661933	0.031734034	0.027125321	
FGF2-EPHA2	0.18556754	0.99390054	0.073782556	0.13137531	0.69012165	0.08986595	0.048636384	0.021425262	0.100279294	-0.0	0.011232793	0.050175734	-0.0	0.000568375	0.09286675	0.3185783	0.03431966	0.053284198	0.2482712	0.030971266	0.00961861	0.07802168	0.39971125	0.031860307	0.043310426	0.27195543	0.029486753	0.016860858	0.036900543	0.16883355	0.006447315	0.024304248	0.11407255	0.009023428	0.0032626688	0.17662835	0.92252123	0.06754679	0.10379291	0.6314256	0.08490036	0.040861875	0.04982441	0.3848284	0.011252612	0.029551655	0.26228878	0.014693841	-0.0	
CSF1-FLT1	0.03965172	0.22741282	0.014090329	0.028222278	0.1615382	0.016067192	0.0076642334	0.008527711	0.05950032	0.0015884638	0.00818339	0.0402624	0.0011938363	-0.0	0.18127461	0.9941753	0.062275887	0.124188185	0.69031155	0.07626158	0.036309868	0.17617904	0.89917254	0.06471099	0.119391516	0.63598645	0.075333625	0.040173218	0.014473751	0.06242995	0.0008868873	0.011029676	0.039203897	0.0008981228	-0.0	0.09729813	0.52233934	0.032948703	0.06817773	0.365896	0.039357737	0.01851666	0.03485775	0.19818804	0.00848715	0.025378212	0.1369758	0.01394479	0.005181536	
VEGFA-PDGFRB	0.024469018	0.09295185	0.014181361	0.021506175	0.056365654	0.002982974	0.012120843	0.24841467	0.9948938	0.10750559	0.12261647	0.57629645	0.10714406	0.08058366	0.0060860217	0.012361959	0.0017774105	0.0059961528	0.0036619455	-0.0	-0.0	0.013490349	0.05229473	0.0067676604	0.00820668	0.029744789	-0.0	0.0067937225	0.26258847	0.9498105	0.12438141	0.14640313	0.569502	0.12248549	0.09615107	0.008011252	0.02520807	0.0038927346	0.006932959	0.0150600225	7.376075e-05	0.0027222931	0.035553366	0.13673072	0.01832731	0.027421936	0.08237885	0.013197407	0.015259206	
EFNA1-IGF1R	0.124935076	0.6724154	0.047353625	0.086053014	0.46321005	0.058545038	0.032636203	0.031355396	0.174727	0.011608809	0.01980877	0.10551377	0.00922814	0.0043768287	0.041667752	0.13056782	0.02036921	0.03413552	0.09860646	0.022350386	0.0062476695	0.04324355	0.21753146	0.016213462	0.030498132	0.14676644	0.018539354	0.010376066	0.19094446	0.9946878	0.06271817	0.13412365	0.66839576	0.07845741	0.036767147	0.036625154	0.15260047	0.0155953765	0.027113095	0.10177104	0.018553033	0.009113967	0.06778319	0.37054288	0.028900236	0.047307596	0.24839553	0.028305188	0.014436394	
WNT3A-FZD1	0.25125283	0.14802781	0.14498462	0.13665223	0.09733451	0.1210493	0.11061523	0.14332956	0.14487985	0.07977896	0.08803346	0.095098495	0.06567113	0.0581993	0.26062933	0.21598876	0.1103546	0.13974485	0.1307928	0.11589496	0.112852775	0.09796394	0.10202316	0.07619109	0.084151104	0.08030795	0.07329607	0.07845988	0.14483353	0.16944307	0.086644106	0.09141766	0.09953058	0.08355339	0.07026637	0.20499256	0.15982294	0.125821	0.11754993	0.1022122	0.0872252	0.103346825	0.9942368	0.6209676	0.4407598	0.51927125	0.30770624	0.4052977	0.31139275	
CXCL12-CXCR2	0.040005445	0.030435786	0.027144626	0.021993026	0.032203242	0.019059598	0.013939187	0.98662496	0.99825215	0.59934735	0.65473735	0.916443	0.5985684	0.3683757	0.07850823	0.073213995	0.05327028	0.0490115	0.06653106	0.05034268	0.03714347	0.031654388	0.02671735	0.024130777	0.024259329	0.027189136	0.020459756	0.031019568	0.5621872	0.51125026	0.37295952	0.374547	0.4869251	0.35240376	0.2371534	0.068748415	0.063585125	0.051465616	0.046138287	0.061021507	0.05009821	0.034633964	0.23712769	0.22671524	0.17128547	0.1580581	0.2160541	0.15352161	0.11486788	
OSM-IFNAR2	0.090575725	0.13007617	0.04665675	0.033968948	0.15264478	0.042852722	0.014453292	0.60958743	0.8448516	0.29312974	0.37184095	0.890422	0.3325846	0.14788759	0.15802208	0.21870226	0.06740252	0.072023675	0.24445301	0.06954132	0.020128906	0.27046055	0.32845345	0.16175045	0.13975568	0.37369972	0.1487439	0.09400024	0.73976934	0.90809166	0.40601483	0.46077174	0.99792993	0.4381495	0.22564575	0.27114198	0.34816644	0.15192057	0.14985615	0.3910051	0.15246323	0.0738097	0.32185215	0.4285709	0.1770668	0.18310654	0.47549474	0.18435198	0.090622015	
CCL20-CCR4	0.208196	0.14076656	0.1600353	0.1372005	0.18861747	0.17452495	0.0948049	0.2806487	0.24370798	0.16879155	0.18828273	0.25726187	0.19546103	0.08885597	0.23174998	0.15728453	0.15789986	0.15199575	0.20579028	0.17832914	0.0926571	0.9143082	0.63829476	0.7053628	0.6036221	0.7745174	0.72286344	0.4316267	0.1399855	0.12619577	0.098953746	0.0983938	0.12259791	0.1086499	0.0486117	0.9991455	0.76279676	0.7472856	0.68123233	0.8771032	0.77583206	0.41658893	0.086610354	0.07369521	0.07675777	0.06946097	0.08752448	0.07409797	0.03998305	
VEGFB-MET	0.1919541	0.33740696	0.10870668	0.11663875	0.43553087	0.11461386	0.07184175	0.35056746	0.65135336	0.15132158	0.20040226	0.8055676	0.19840698	0.096924126	0.23488972	0.40110877	0.1228158	0.14496635	0.52387446	0.13119705	0.083936825	0.26087052	0.40116137	0.14444202	0.1591595	0.55243516	0.15228815	0.10577123	0.46328068	0.7614821	0.2189249	0.26981807	0.9967643	0.25447404	0.12702808	0.2969848	0.50654656	0.15630272	0.18306018	0.6493323	0.17522135	0.1173359	0.12659845	0.21732901	0.077126905	0.09040369	0.29415363	0.08176391	0.051484987	
AREG-FLT1	0.061038263	0.38073343	0.01389797	0.037912354	0.26695997	0.019082382	0.0039099753	0.07104203	0.47016084	0.013655409	0.045768768	0.31194377	0.020646304	-0.0	0.048888184	0.3224276	0.009151727	0.029912561	0.21918051	0.01377672	-0.0	0.06420316	0.37627184	0.015839785	0.040385634	0.26312223	0.022296056	0.005607933	0.093100324	0.54177487	0.022413597	0.062792495	0.37331283	0.030935407	0.0049905777	0.06317496	0.38496453	0.015294343	0.04106471	0.26621276	0.017762706	0.002860248	0.16959368	0.9939238	0.054900736	0.117320865	0.6911156	0.070467085	0.032293648	
IGF1-FLT4	0.43947572	0.7367047	0.24888527	0.24837586	0.99015737	0.28076756	0.18070027	0.29124594	0.6102049	0.124517836	0.15599819	0.6628399	0.16471462	0.08148902	0.06916217	0.16380124	0.03151595	0.042866	0.14408587	0.035213627	0.021628715	0.077087484	0.091077425	0.03790281	0.046110578	0.12426165	0.04394632	0.04582034	0.13624908	0.23443027	0.064966835	0.09084775	0.30108523	0.078952245	0.04300876	0.06234716	0.12970252	0.031355657	0.05089175	0.1454294	0.039444827	0.023181528	0.08355376	0.14259359	0.04330744	0.06791922	0.19769116	0.052382253	0.030610338	
CTF1-IL13RA1	0.030402899	0.09797014	0.01757732	0.018735498	0.13290852	0.014005393	0.0059151202	0.1516681	0.60949993	0.07748379	0.09683508	0.78009117	0.08154692	0.027092561	0.027443483	0.04747449	0.016984105	0.023346752	0.05261217	0.022234827	-0.0	0.031672984	0.07148342	0.025856733	0.026573598	0.09874843	0.026402742	0.015037954	0.20584887	0.74846375	0.11271016	0.13330288	0.9958799	0.1208677	0.043597892	0.025012895	0.052359298	0.016564637	0.019599289	0.06313574	0.016666472	0.0040304065	0.053675056	0.206766	0.03309609	0.036278486	0.27562732	0.031393155	0.012863517	
IL2-IL2RB	0.14800584	0.03993476	0.22329757	0.14576429	0.043132752	0.112312496	0.2806589	0.005036399	0.006463483	0.0072577894	0.0044105053	0.0003733635	-0.0	0.0030689687	0.20805824	0.058213376	0.28513846	0.20488954	0.059669852	0.14210474	0.33855894	0.5085207	0.13286409	0.7562953	0.5020113	0.15149221	0.4001372	0.98769605	0.01439929	0.0025195628	0.017482996	0.014302179	0.0026486516	0.011309385	0.02372317	0.4392336	0.12026982	0.6016766	0.44733438	0.1380182	0.35081276	0.7577319	0.010367751	-0.0	0.012500793	0.0075210035	0.00051909685	-0.0	0.03873556	
CCL28-CXCR3	0.21432379	0.11379239	0.3552518	0.3262946	0.13620879	0.2583251	0.08935876	0.029604584	0.02244541	0.038424686	0.056366608	0.026545241	0.028974146	0.005841106	0.38703424	0.2163493	0.5644145	0.5814563	0.2425589	0.42752552	0.14318646	0.5747783	0.3002555	0.92316914	0.8489057	0.3414421	0.65362465	0.26186907	0.07517117	0.04483439	0.10852939	0.12410058	0.040797994	0.08853027	0.018916264	0.6532606	0.3570052	0.9820342	0.99436855	0.40293163	0.7607286	0.26616392	0.3851759	0.21823628	0.5735175	0.5908852	0.24274607	0.44124997	0.14745905	
CCL24-CXCR5	0.19954515	0.20388474	0.17613548	0.17363182	0.18714824	0.18119305	0.13688812	0.9980457	0.9939035	0.6000754	0.65674317	0.913115	0.6945497	0.33047095	0.17693558	0.17385182	0.16709635	0.17704764	0.16686657	0.18756461	0.14302722	0.17778835	0.18822773	0.16188958	0.16750607	0.1807831	0.17096278	0.14711447	0.605852	0.5423017	0.395609	0.40013158	0.5166876	0.4497638	0.24343547	0.17863023	0.18726665	0.1620442	0.16732007	0.17254725	0.16591774	0.14185718	0.20436314	0.20729916	0.16995913	0.17108926	0.19548926	0.18137653	0.13600516	
IFNL1-IFNGR1	0.044447616	0.3261011	0.03954859	0.04117365	0.2940728	0.059774518	0.088118605	0.00044339895	0.04309944	-0.0	0.0012181699	0.030266173	0.0020481944	0.00422208	0.06773736	0.47820508	0.05188273	0.059360817	0.4137628	0.08229459	0.11064855	0.015998214	0.13667014	0.008253455	0.01091063	0.10448279	0.022370614	0.03364767	0.01962173	0.13421984	0.012740016	0.015615761	0.11733582	0.021320052	0.025495924	0.09296333	0.6254687	0.082828745	0.087704405	0.5532328	0.11309899	0.15555003	0.14130136	0.99597764	0.11728639	0.1351744	0.8678515	0.17815155	0.23194078	
CNTF-IL12RB1	0.7739805	0.54836583	0.7785115	0.6586689	0.53736115	0.6623205	0.5895792	0.9982077	0.7663158	0.77885914	0.8701279	0.7067547	0.7488409	0.5221206	0.34729078	0.30887657	0.35994178	0.32374927	0.29996973	0.32242256	0.30602002	0.3951458	0.33267665	0.40537065	0.37047637	0.3228461	0.35319126	0.3477298	0.58754474	0.43035716	0.54048765	0.508448	0.3985342	0.4743142	0.4074891	0.37905303	0.31704736	0.38718146	0.35576645	0.3127954	0.35185182	0.3277616	0.41586757	0.33280665	0.41164413	0.37135607	0.323709	0.36451453	0.33039266	
PDGFB-LIFR	0.23058438	0.14352854	0.088428244	0.09895168	0.14476962	0.08386193	0.057458602	0.738639	0.4989839	0.2784282	0.34448612	0.4740394	0.2924356	0.12713791	0.22994463	0.14556585	0.11150858	0.15075849	0.14220105	0.08988781	0.050948784	0.40834653	0.23928201	0.183603	0.19277327	0.23911394	0.14551894	0.105862394	0.996559	0.6047884	0.38078335	0.44075772	0.59627783	0.4100069	0.1931096	0.12862267	0.08171149	0.056771457	0.06786721	0.08129013	0.036910877	0.028172053	0.16138025	0.10148078	0.06160821	0.07404162	0.1025047	0.056826875	0.035451367	
IGF1-TEK	0.27023566	0.7058239	0.1593427	0.1474199	0.98988974	0.1660643	0.065372735	0.18128407	0.6274185	0.10351159	0.11463758	0.661368	0.11736593	0.028055474	0.039129123	0.16118993	0.014300153	0.020793468	0.14206485	0.009448141	0.007447809	0.04059574	0.08436641	0.007438466	0.013341308	0.1170886	0.004991412	-0.0	0.08120425	0.24087568	0.048286885	0.07358402	0.3039639	0.032347202	0.013614342	0.037969857	0.12576027	0.017066672	0.021438032	0.14440551	0.011226252	0.0069429725	0.051518187	0.13889366	0.0147416	0.030800655	0.19548728	0.012241095	0.00913246	
